,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms
342,u70538,"我敢说,鲍尔教授 一定很失望.",2.0,"我<self_mentions>敢说<hedges>,鲍尔教授<explicit_references> 一定<boosters>很<adverbs_of_degree>失望<attitude_markers>.",0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,u231136,你必须安静几个月好恢复你的精神生活,2.0,你<engagement_markers>必须<deontic_modal_words>安静几个月好恢复你的<engagement_markers>精神生活,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,u97077,"""冒昧的写这封信 来表达我的感谢之情",2.0,冒昧的写这封信<explicit_references> 来表达我的<self_mentions>感谢之情,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,u244282,"这里没有等待的规则和考虑两次的时间,",2.0,"这里没有等待的规则和考虑两次的时间,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,u103653,不 我不能告诉你我在哪里 妈,2.0,不 我<self_mentions> 不能<deontic_modal_words> 告诉 你<engagement_markers> 我<self_mentions> 在哪里<situation_dependent_references> 妈<explicit_references>,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,u79203,你来那不勒斯的目的是什麽？,1.0,你<engagement_markers>来那不勒斯<explicit_references>的目的<frame_markers>是什麽？<engagement_markers>,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,u167521,这是约翰·莫里斯 - 破处之旅的编剧及制片,2.0,这是<situation_dependent_references>约翰·莫里斯<explicit_references> - 破处之旅<explicit_references>的编剧及制片,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,u167993,停，停！ 我要和你单独谈谈,1.0,停<boosters>，停<boosters>！ 我<self_mentions>要<frame_markers>和你<engagement_markers>单独谈谈,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,u17595,但是，我们也知道像这些海龟这样的物种,5.0,但是<transitions>，我们<self_mentions>也<transitions>知道<boosters>像<code_glosses>这些海龟这样的物种,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,u2593,这个想法就是，我们可以研究,5.0,这个想法就是<frame_markers>，我们<self_mentions>可以<deontic_modal_words>研究,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,u64861,你介意我们进屋子里吗?,1.0,你<engagement_markers>介意我们<self_mentions>进屋子里吗?,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,u140387,你不介意顺路把我带过去?,1.0,你<engagement_markers>不介意顺路<place_time_svo>把我<self_mentions>带过去?<engagement_markers>,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,u40565,他欺骗99位英雄中的一些人，让他们为他效力。,1.0,他欺骗99位英雄中的一些人，让他们为他效力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,u241181,你星期天在这里干什么?,1.0,你<engagement_markers>星期天<situation_dependent_references>在这里<situation_dependent_references>干什么?<engagement_markers>,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,u90325,这太不可思议甚至无法解释,1.0,这太<adverbs_of_degree>不可思议甚至<transitions>无法<deontic_modal_words>解释,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,u197931,哦，对，全身都倒上 你这个青铜的小骚货,3.0,哦，对，全身都倒上 你<engagement_markers>这个青铜<negative_connotations>的小骚货<negative_connotations>,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
358,u80779,"噢,尼克,这真是件烦人的事.",1.0,"噢,尼克<explicit_references>,这真是<boosters>件烦人的事.",0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,u44097,比如说， 做一个构想--从中我们学到的,5.0,比如说<code_glosses>， 做一个构想--从中<endophoric_markers>我们<self_mentions>学到的,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
360,u251042,那些是女性优良典范,3.0,那些<situation_dependent_references>是女性优良<positive_connotations>典范,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
361,u131405,我只是乘机捞油水,3.0,我<self_mentions>只是<hedges>乘机捞油水<slang_and_colloquialisms>,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,u236879,你这个自大的家伙！ 那是什麽招术，你去扯基金会的後腿？,3.0,你<engagement_markers>这个自大的家伙！<boosters> 那是什麽招术，你<engagement_markers>去扯基金会的後腿？<engagement_markers>,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,u53747,还有我们这些年建学校所用的劣质的材料的回应,2.0,还有<transitions>我们<self_mentions>这些年建学校所用的劣质的材料的回应,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,u85259,艾丽 昨天我一晚上都和他在一起,1.0,艾丽<explicit_references> 昨天<place_time_svo>我<self_mentions>一晚上都和他<situation_dependent_references>在一起,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,u295977,她是坠入凡间的天使,3.0,她是坠入凡间的天使,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,u114212,保留一定的尊严和魅力,1.0,保留一定<adverbs_of_degree>的尊严和魅力,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,u18100,下面我就可以就几个具体事例展开讨论,1.0,下面<frame_markers><endophoric_markers>我<self_mentions>就可以<deontic_modal_words>就几个具体事例展开讨论,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
368,u206663,你看,5.0,你<engagement_markers>看<engagement_markers>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,u28388,可以帮助公司或其他设计师更好地思考未来。,1.0,可以<deontic_modal_words>帮助公司或其他设计师更好地思考未来。,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,u141862,他怎么会没有女朋友呢？,2.0,他怎么会<attitude_markers>没有女朋友呢？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,u193846,梦姐姐 风大哥他是不是已经成魔啦,4.0,梦姐姐<explicit_references> 风大哥<explicit_references>他<situation_dependent_references>是不是已经成魔<figurative_language>啦,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,u157879,而我却像他生活中别的人一样完全忽略了他,1.0,而<transitions>我<self_mentions>却<transitions>像他生活中别的人一样完全<adverbs_of_degree>忽略了他,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,u241084,在我雪橇座位底下找到的,5.0,在我<self_mentions>雪橇座位底下找到的,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,u163242,你要让我检查下你吗? 小姐,4.0,你<engagement_markers>要让我<self_mentions>检查下你<engagement_markers>吗? 小姐,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,u88104,还有更糟的事，Jill昨晚甩了我。,2.0,还有<additionally>更糟的事，Jill昨晚甩了我。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
376,u15980,而带来的愧疚感,5.0,而带来的愧疚感,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,u60826,如果爬上屋顶能获得灵感我也会的,1.0,如果爬上屋顶能<deontic_modal_words>获得灵感我<self_mentions>也<transitions>会<hedges>的,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,u206209,机会 仁慈 热情 机会,5.0,机会 仁慈 热情 机会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,u193574,我真不觉得这东西是游戏里的,2.0,我<self_mentions>真<boosters>不觉得这东西是游戏里的,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,u262768,之前在电梯，还见到两婆孙,1.0,"之前<chronological_markers>在电梯<place_time_svo>,还<transitions>见到两婆孙",0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,u11192,你要跟踪联合部队，创造一个新的成功记录,3.0,你<engagement_markers>要<deontic_modal_words>跟踪联合部队，创造一个新的成功记录,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,u269372,什么？等等，你是不是说 我追不到她？,2.0,什么<attitude_markers>？等等<frame_markers>，你<engagement_markers>是不是<hedges> 说 我<self_mentions>追不到她？,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,u23565,我们将会使用什么样的无线技术呢？,1.0,我们<self_mentions><engagement_markers>将会使用什么样的无线技术呢？<engagement_markers>,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,u262557,最近想刷门口，试试颜色,1.0,最近<chronological_markers>想<frame_markers>刷门口，试试颜色,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,u181175,否者我把你们俩都干掉,1.0,否者<causal_markers>我<self_mentions>把你们俩<engagement_markers>都干掉,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,u156597,你知道怎样会很棒吗？,4.0,你<engagement_markers>知道怎样会很棒吗？,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,u21996,如果这个是字典，美国英语地图——,5.0,如果这个是字典，美国英语地图——,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,u44949,因此他实际在开发一种可以改变整个体系的工具,3.0,因此<causal_markers>他实际<boosters>在开发一种可以<deontic_modal_words>改变整个体系的工具,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,u67469,我不断想起我遗下的朋友,1.0,我<self_mentions>不断想起<emotional_self_disclosures>我<self_mentions>遗下的朋友,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,u273625,是否警长总是骑左右 在出租车吗？,4.0,是否警长总是<boosters>骑左右 在出租车吗？<engagement_markers>,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,u216632,你们伟大的孩子也要展示给全欧洲,4.0,你们<engagement_markers>伟大<positive_connotations>的孩子也<transitions>要<deontic_modal_words>展示给全欧洲<explicit_references>,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
392,u59255,您拿那小一点的出来?,2.0,您<engagement_markers>拿那小一点<hedges>的出来?,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,u28150,所以我很爱吃芝士玉米条。我爱芝士玉米条，好吃极了。,1.0,所以<causal_markers>我<self_mentions>很<adverbs_of_degree>爱吃芝士玉米条。我<self_mentions>爱芝士玉米条，好吃极了<adverbs_of_degree>。,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,u49088,我们可以开大一点声音，如果可以的话。,1.0,我们<self_mentions>可以<deontic_modal_words>开大一点<hedges>声音，如果可以<hedges>的话。,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,u221977,我们把他绑在屋顶，他跳下来,2.0,我们<self_mentions><engagement_markers>把他绑在屋顶，他跳下来,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,u293804,特来向我的义弟辞行,1.0,特来向我的<self_mentions>义弟辞行,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,u147036,你是不是做了什么坏事？ 好几个调查局的人来查问你,1.0,你<engagement_markers>是不是做了什么坏事？ 好几个调查局的人来查问你<engagement_markers>,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,u27228,政府确信了——部分是因为这个故事，,4.0,政府确信了——部分<adverbs_of_degree>是因为<causal_markers>这个故事，,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,u266836,可惜我已没气息,4.0,可惜<attitude_markers>我<self_mentions>已没气息,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,u212871,小孩出来的时候,5.0,小孩出来的时候<chronological_markers>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,u135277,事实上 敌队的孩子可能只大一级,1.0,事实上<boosters> 敌队的孩子可能<hedges>只大一级,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,u178839,他们还计划着抢走我们家的旅馆,2.0,他们还<transitions>计划着抢走我们家<self_mentions>的旅馆,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,u242529,家族争斗 任何时候都胜过4.0的平均绩点,2.0,家族争斗 任何时候<chronological_markers>都<boosters>胜过4.0的平均绩点,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,u134819,我知道你的孩子非常难管教,1.0,我<self_mentions>知道<boosters>你的<engagement_markers>孩子非常<adverbs_of_degree>难管教,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,u114325,我一生中从没在乎过任何人或事,1.0,我<self_mentions>一生中<place_time_svo>从没<boosters>在乎过任何人或事,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,u44773,就好像把一个活跃的系统诱骗到一个稳定的系统一样,3.0,就好像<hedges><figurative_language>把一个活跃的系统诱骗到一个稳定的系统一样<figurative_language>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,u176262,我们将航线扩展至亚特兰大 北卡罗莱纳和圣路易,1.0,我们<self_mentions>将航线扩展至亚特兰大<explicit_references> 北卡罗莱纳<explicit_references>和圣路易<explicit_references>,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,u297241,你以为树会自己倒下来吗?,4.0,你<engagement_markers>以为<hedges>树会<deontic_modal_words>自己倒下来吗?,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,u107637,某个对别人怀恨在心的人,1.0,某个对别人怀恨在心的人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,u93642,他前妻和女儿也住在这儿,1.0,他<explicit_references>前妻和女儿也<transitions>住在这儿<situation_dependent_references>,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,u57437,为自己建造一个空间的人。“,2.0,为自己建造一个空间的人。“,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,u207455,我们活着的每一天都是奇蹟,1.0,我们<self_mentions>活着的每一天都是奇蹟,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,u162127,我们都知道是你干的 就是你,1.0,我们<self_mentions>都知道是你<engagement_markers>干的 就是<boosters>你<engagement_markers>,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,u70385,再见. -我能看出是出自大师之手！,2.0,再见. -我<self_mentions>能<deontic_modal_words>看出是出自大师之手！<boosters>,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,u108050,两个月了，我们一分钱都没看到,1.0,两个月了<place_time_svo>，我们<self_mentions>一分钱都没看到,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,u58255,帮助好做好事的主题上,5.0,帮助好做好事的主题上,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,u276057,凯莉瑞丝和珍克劳完全反败为胜,1.0,凯莉瑞丝<explicit_references>和珍克劳<explicit_references>完全<adverbs_of_degree>反败为胜<idioms>,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
418,u24814,他们邀请人们参加，然后问：,5.0,他们邀请人们参加，然后<transitions>问：,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
