,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree
243,u246120,And I love you more than my own life.,2.0,And I<self_mentions> love you<engagement_markers> more than my<self_mentions> own life.,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,u168551,"We have all the parts we need, but we're slightly behind schedule.",2.0,"We<self_mentions> have all the parts we need, but<transitions> we're<self_mentions> slightly<adverbs_of_degree> behind schedule.",0.0,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,u59044,I don't want them to spend their whole lives in poverty.,2.0,I<self_mentions> don't want them to spend their whole lives in poverty.,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,u245963,He said he was after the devil.,3.0,He<situation_dependent_references> said<evidentials> he<situation_dependent_references> was after the devil.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
247,u265664,"So this guy you're seeing, what's he like?",2.0,"So<causal_markers> this<situation_dependent_references> guy you're<engagement_markers> seeing, what's he like?",0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,u47991,and even across time -- as far forward as 18 months into the future.,4.0,and even<attitude_markers> across time -- as far forward as 18 months into the future<chronological_markers>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,u167541,Quit being such a fag and get in.,2.0,Quit being such a fag<slang_and_colloquialisms> and get in.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,u227110,"If you get stuck... just wave and announce, ""Continue,""",1.0,"If you<engagement_markers> get stuck... just<boosters> wave and announce, ""Continue,""",0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,u99407,All I can tell you is that I'm a different person now.,3.0,All I<self_mentions> can<deontic_modal_words> tell you<engagement_markers> is that I'm<self_mentions> a different person now<frame_markers>.,0.018518518518518517,0.018518518518518517,0.0,0.037037037037037035,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,u207571,"I want you to move along the far wall to your left in four, three, two, one.",2.0,"I<self_mentions> want<frame_markers> you<engagement_markers> to move along the far wall to your<engagement_markers> left in four, three, two, one.",0.02631578947368421,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,u162393,I've asked you not to call me that.,4.0,I've<self_mentions> asked you<engagement_markers> not to call me<self_mentions> that.,0.02857142857142857,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,u27076,what I think was going on is: that first impact is actually,5.0,what I<self_mentions> think<hedges> was going on is: that first<chronological_markers> impact is actually<boosters>,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,u25515,the faculty decided to honor itself by naming Mr. Teszler Professor of the College --,3.0,the faculty<explicit_references> decided to honor itself by naming Mr. Teszler<explicit_references> Professor of the College<explicit_references> --,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,u183465,"Well, we gotta go get it.",4.0,"Well<frame_markers>, we<self_mentions> gotta<deontic_modal_words> go get it<situation_dependent_references>.",0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,u4510,"Something very interesting is going on here in the angular gyrus,",4.0,"Something very<adverbs_of_degree> interesting<attitude_markers> is going on here<situation_dependent_references> in the angular gyrus<explicit_references>,",0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,u185797,I was just gonna pretend to try… so that they can see it wouldn't work and they can forget about it.,3.0,I<self_mentions> was just<boosters> gonna<slang_and_colloquialisms> pretend to try… so<causal_markers> that they can<deontic_modal_words> see it wouldn't<hedges> work and they can<deontic_modal_words> forget about it.,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,u175852,"lf this guy owned a funeral parlour, no one would die!",2.0,"lf this guy owned a funeral parlour, no one would<hedges> die!",0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,u187458,That's how they move up and down.,5.0,That's how they move up and down.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,u10173,"and the way, in fact, you do it is what's shown here.",5.0,"and the way, in fact,<code_glosses><boosters> you<engagement_markers> do it is what's shown here.<explicit_references>",0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,u157782,"I've tried, all right, there's a couple of dudes here, but they're kind of weird.",3.0,"I've<self_mentions> tried, all right, there's a couple of dudes here<situation_dependent_references>, but<transitions> they're kind of<hedges> weird.",0.0,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,u81854,You think that God will smite him because of our insensitivity?,3.0,You<engagement_markers> think that God<explicit_references> will smite him because<causal_markers> of our<self_mentions> insensitivity?<engagement_markers>,0.031746031746031744,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,u249890,So I should just go to America.,4.0,So<transitions> I<self_mentions> should<deontic_modal_words> just<boosters> go to America<explicit_references>.,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,u148306,"I would've told you, had I not shut it.",3.0,"I<self_mentions> would've<hedges> told you<engagement_markers>, had I<self_mentions> not shut it.",0.02564102564102564,0.0,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,u1059,"Of course, the real importance for bees is not the honey.",3.0,"Of course<boosters>, the real importance for bees is not the honey.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,u218714,"That's very kind of you, Robert.",2.0,"That's very<adverbs_of_degree> kind of you<engagement_markers>, Robert<explicit_references>.",0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,u241294,"Maya, could we have some privacy, please?",1.0,"Maya<explicit_references>, could<hedges> we<self_mentions> have some privacy, please?",0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,u119839,"Anyways, Roxanne, how did you and Lenny meet?",1.0,"Anyways<frame_markers>, Roxanne<explicit_references>, how did you<engagement_markers> and Lenny<explicit_references> meet?",0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,u134714,"When we get the specifical chemical makeup for each barrel, we might be able to trace it back to the company of origin.",1.0,"When we<self_mentions> get the specifical chemical makeup for each barrel, we<self_mentions> might<hedges> be able to trace it back to the company of origin.",0.0,0.0,0.0,0.01680672268907563,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,u23223,Now what does a pre-frontal cortex do for you that should justify,5.0,"Now<frame_markers> what does a pre-frontal cortex do for you<engagement_markers> that should<hedges,deontic_modal_words> justify",0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,u292315,"I do have an MA in ""fuck you.""",2.0,"I<self_mentions> do have an MA in ""fuck you.""<slang_and_colloquialisms>",0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,u249846,I don't know how to be positive.,2.0,I<self_mentions> don't know<hedges> how to be positive.,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,u150084,"Okay, everybody, this is Rachel, another Lincoln High survivor.",4.0,"Okay, everybody, this is Rachel<explicit_references>, another Lincoln High<explicit_references> survivor.",0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,u89727,Always trying to live off other people's wealth!,1.0,Always<boosters> trying to live off other people's wealth!<boosters>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,u222112,"No, there's a different sort of foul play afoot, children.",3.0,"No, there's a different sort of foul play afoot, children.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,u186065,I was just explaining to the lovely Mr. Needlebaum about the surprise.,3.0,I<self_mentions> was just<boosters> explaining to the lovely<attitude_markers> Mr. Needlebaum<explicit_references> about the surprise.,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,u117905,"He didn't get aII the weed, bitches.",2.0,"He didn't get aII the weed, bitches.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,u109389,"If they owe a little, I go for their knees.",2.0,"If they owe a little<hedges>, I<self_mentions> go for their knees.",0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,u90836,I'm agent Griffin Hull of the FBl.,1.0,I'm<self_mentions> agent Griffin Hull<explicit_references> of the FBl<explicit_references>.,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,u249322,"""Forensic Specialist Amy Sutton offered her heart",5.0,"""Forensic Specialist Amy Sutton<explicit_references> offered her heart""",0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,u157396,Don't speak to my son like that.,2.0,Don't<deontic_modal_words> speak to my<self_mentions> son like that.,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,u248223,And I've totaled three cars in three years.,1.0,And<transitions> I've<self_mentions> totaled three cars in three years.,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,u114839,"Claudius found out about the marriages, and he threw Valentine in jail--",4.0,"Claudius<explicit_references> found out about<hedges> the marriages, and he<situation_dependent_references> threw Valentine<explicit_references> in jail--",0.0,0.0,0.0,0.0,0.013888888888888888,0.027777777777777776,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,u50035,because people will have a tendency to show you world class behavior,3.0,because<causal_markers> people will have a tendency<hedges> to show you<engagement_markers> world class behavior,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,u282047,"I'm sorry, David, but it's a no.",1.0,"I'm<self_mentions> sorry<attitude_markers>, David<explicit_references>, but<transitions> it's a no.",0.0,0.0,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,u252438,"""We all stand to gain over 143 million.""",5.0,We<self_mentions> all stand to gain over 143 million.,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,u28943,"Yeah, but there were hundreds of individuals, obviously, who made that a reality.",4.0,"Yeah<slang_and_colloquialisms>, but<transitions> there were hundreds of individuals, obviously<boosters>, who made that a reality.",0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,u136162,And that silly little creature isn't wearing his ring,4.0,And that silly little creature isn't wearing his ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,u99527,She must suffer to her last breath.,1.0,She must<deontic_modal_words><boosters> suffer to her last breath.,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,u94070,"I might be unfortunate,but I'm not a blitherin' idiot.",2.0,"I<self_mentions> might<hedges> be unfortunate<attitude_markers>,but I'm<self_mentions> not a blitherin' idiot.",0.0,0.0,0.0,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,u13911,"What if we were to separate out metals from waste streams,",1.0,"What if<engagement_markers> we<self_mentions> were to separate out metals from waste streams,",0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,u140512,"Well, I guess... they don't like this guy they think you are.",5.0,"Well<frame_markers>, I<self_mentions> guess<hedges>... they don't like this guy they think<hedges> you<engagement_markers> are.",0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,u189367,We could bring people that contribute. has been damaged by a series of major earthquakes.,5.0,We<self_mentions> could<hedges> bring people that contribute. has been damaged by a series of major earthquakes.,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,u195232,"And, Daddy... don't judge Stephan too hard or too fast.",2.0,"And, Daddy<engagement_markers><explicit_references>... don't<engagement_markers> judge Stephan<explicit_references> too<adverbs_of_degree> hard or too<adverbs_of_degree> fast.",0.03636363636363636,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,u118165,"And, by gosh, we've had a lot of great players at Florida state from Belle Mar and also from Palm Grove.",2.0,"And, by gosh, we've<self_mentions> had a lot of great players at Florida state<explicit_references> from Belle Mar<explicit_references> and also<transitions> from Palm Grove<explicit_references>.",0.0,0.0,0.009615384615384616,0.009615384615384616,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,u228843,"But if I could, I'd go back there tomorrow.",4.0,"But<transitions> if I<self_mentions> could<hedges>, I'd<self_mentions><hedges> go back there tomorrow<chronological_markers>.",0.0,0.0,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,u20012,Why do we feel that this is more true than this?,5.0,Why do we<self_mentions> feel<hedges> that this is more true than this?,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,u66439,And I'm not just saying that because he's my son in law.,4.0,And I'm<self_mentions> not just<boosters> saying that because<causal_markers> he's my<self_mentions> son in law.,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,u198347,"I've got to thank you man, you know, like I felt like shit this morning and now ...",4.0,"I've<self_mentions> got<deontic_modal_words> to thank you<engagement_markers> man, you<engagement_markers> know, like I<self_mentions> felt like shit this morning<place_time_svo> and now<frame_markers> ...",0.024096385542168676,0.012048192771084338,0.0,0.024096385542168676,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,u13916,"of the periodic table, and create miracle materials like that cell,",5.0,"of the periodic table, and create miracle materials like that cell,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,u16641,"of hawk moths and cockroaches, and now I'm beginning to wonder",5.0,"of hawk moths and cockroaches, and<transitions> now<frame_markers> I'm<self_mentions> beginning to wonder",0.0,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,u17229,"And I got to -- I start saying, ""Free at last --",4.0,"And I<self_mentions> got to -- I<self_mentions> start saying, ""Free at last<frame_markers> --""",0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,u249922,"Remember, I was a kid once, too.",2.0,"Remember<engagement_markers>, I<self_mentions> was a kid once<transitions>, too<transitions>.",0.03125,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,u265189,A huge Phrygian bonnet will cover the chateau dome.,4.0,A huge Phrygian bonnet will cover the chateau dome.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,u192504,"He wrote a lot of good jokes for me there, honey.",2.0,"He<explicit_references> wrote a lot of good jokes for me<self_mentions> there<situation_dependent_references>, honey.",0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,u218666,# Just so he can match your eyes,4.0,# Just<boosters> so<causal_markers> he can<deontic_modal_words> match your<engagement_markers> eyes,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,u132279,What are we supposed to do now?,4.0,What are we<engagement_markers><self_mentions> supposed to do now<frame_markers>?,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,u146724,You've worked every kind of horse there is.,1.0,You've<engagement_markers> worked every kind of horse there<situation_dependent_references> is.,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,u1705,"much to his surprise, that a very, very simple strategy won --",5.0,"much<adverbs_of_degree> to his surprise,<attitude_markers> that a very,<adverbs_of_degree> very<adverbs_of_degree> simple strategy won --",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,u88352,I'm supposed to ask you to reconsider.,3.0,I'm<self_mentions> supposed to ask you<engagement_markers> to reconsider.,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
